CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
AR82,,,,CP10CNSM-SBC11-00-CPMENG000,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGCON-BCPM01-00009,35.94988,-75.11943,,0,32,,,A
AR82,,,,CP10CNSM-SBD11-00-DCLENG000,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGCON-BDCL11-00009,35.94988,-75.11943,,0,32,,,A
AR82,,,,CP10CNSM-SBD11-01-MOPAK0000,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-MOPAK0-11841,35.94988,-75.11943,,0,32,,,A
AR82,,,,CP10CNSM-SBD11-02-HYDGN0000,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-HYDGN0-11407,35.94988,-75.11943,,0,32,,,A
AR82,,,,CP10CNSM-SBD11-05-SPKIRB000,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-SPKIRB-00275,35.94988,-75.11943,,-4,32,,,A
AR82,,,,CP10CNSM-SBD11-06-METBKA000,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-METLGR-00022,35.94988,-75.11943,,0,32,,,A
AR82,,,,CP10CNSM-SBD11-06-METBKA001,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-METCTD-12756,35.94988,-75.11943,,1,32,,,A
AR82,,,,CP10CNSM-SBD11-06-METBKA002,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-METBPR-00267,35.94988,-75.11943,,-4,32,,,A
AR82,,,,CP10CNSM-SBD11-06-METBKA003,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-METHRH-00292,35.94988,-75.11943,,-4,32,,,A
AR82,,,,CP10CNSM-SBD11-06-METBKA004,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-METLWR-00285,35.94988,-75.11943,,-4,32,,,A
AR82,,,,CP10CNSM-SBD11-06-METBKA005,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-METPRC-00243,35.94988,-75.11943,,-4,32,,,A
AR82,,,,CP10CNSM-SBD11-06-METBKA006,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-METSWR-00288,35.94988,-75.11943,,-4,32,,,A
AR82,,,,CP10CNSM-SBD11-06-METBKA007,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-METWND-00252,35.94988,-75.11943,,-5,32,,,A
AR82,,,,CP10CNSM-SBD12-00-DCLENG000,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGCON-BDCL12-00009,35.94988,-75.11943,,0,32,,,A
AR82,,,,CP10CNSM-SBD12-03-HYDGN0000,1,1,2024-04-03T13:57:00,,CGMCP-10CNSM-00001,,CGINS-HYDGN0-49868,35.94988,-75.11943,,0,32,,,A
