CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
AR82,,AR82,,CP15MOAS-GL379-00-ENG000000,1,1,2024-04-04T22:44:00,2024-04-18T18:30:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGCON-GLDRCP-00379,36.16192,-74.70431,,1000,1000,OM,,
AR82,,AR82,,CP15MOAS-GL379-01-ADCPAM000,1,1,2024-04-04T22:44:00,2024-04-18T18:30:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGINS-ADCPAM-49016,36.16192,-74.70431,,1000,1000,OM,,
AR82,,AR82,,CP15MOAS-GL379-02-FLORTM000,1,1,2024-04-04T22:44:00,2024-04-18T18:30:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGINS-FLORTM-08063,36.16192,-74.70431,,1000,1000,OM,,
AR82,,AR82,,CP15MOAS-GL379-03-CTDGVM000,1,1,2024-04-04T22:44:00,2024-04-18T18:30:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGINS-CTDGVM-09362,36.16192,-74.70431,,1000,1000,OM,,
AR82,,AR82,,CP15MOAS-GL379-04-DOSTAM000,1,1,2024-04-04T22:44:00,2024-04-18T18:30:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGINS-DOSTAM-00496,36.16192,-74.70431,,1000,1000,OM; top mount,,
AR82,,AR82,,CP15MOAS-GL379-05-PARADM000,1,1,2024-04-04T22:44:00,2024-04-18T18:30:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGINS-PARADM-50328,36.16192,-74.70431,,1000,1000,OM,,
KH20240523,,KH20240609,,CP15MOAS-GL379-00-ENG000000,2,1,2024-05-23T13:32:00,2024-06-09T14:27:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGCON-GLDRCP-00379,35.92208,-74.75223,,1000,1000,OM,,
KH20240523,,KH20240609,,CP15MOAS-GL379-01-ADCPAM000,2,1,2024-05-23T13:32:00,2024-06-09T14:27:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGINS-ADCPAM-49016,35.92208,-74.75223,,1000,1000,OM,,
KH20240523,,KH20240609,,CP15MOAS-GL379-02-FLORTM000,2,1,2024-05-23T13:32:00,2024-06-09T14:27:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGINS-FLORTM-04194,35.92208,-74.75223,,1000,1000,OM,,
KH20240523,,KH20240609,,CP15MOAS-GL379-03-CTDGVM000,2,1,2024-05-23T13:32:00,2024-06-09T14:27:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGINS-CTDGVM-09030,35.92208,-74.75223,,1000,1000,OM,,
KH20240523,,KH20240609,,CP15MOAS-GL379-04-DOSTAM000,2,1,2024-05-23T13:32:00,2024-06-09T14:27:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGINS-DOSTAM-00496,35.92208,-74.75223,,1000,1000,OM; top mount,,
KH20240523,,KH20240609,,CP15MOAS-GL379-05-PARADM000,2,1,2024-05-23T13:32:00,2024-06-09T14:27:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00379,CGINS-PARADM-50220,35.92208,-74.75223,,1000,1000,OM,,
