serial,name,value,notes
1004,CC_angular_resolution,1.076,Constant; source_file FLORT-D_BBFL2W_SN_1004_Calibration_Files_2022-09-27.zip > BBFL2W-1004.dev
1004,CC_dark_counts_cdom,47,
1004,CC_dark_counts_chlorophyll_a,49,
1004,CC_dark_counts_volume_scatter,51,
1004,CC_depolarization_ratio,0.039,Constant
1004,CC_measurement_wavelength,700,Constant
1004,CC_scale_factor_cdom,8.386E-02,
1004,CC_scale_factor_chlorophyll_a,1.084E-02,
1004,CC_scale_factor_volume_scatter,1.726E-06,
1004,CC_scattering_angle,124,Constant
